perf_id,position,flag_type,bell,flag_text
1716068,5,automated-ringing,6,Abel
1716068,6,simulated-sound,,Rung on eBells
1715629,0,simulated-sound,,
1715342,0,simulated-sound,,Performed on a virtual ringing platform.
1715690,0,automated-ringing,1,Wheatley
1715690,1,automated-ringing,2,Wheatley
1715690,2,automated-ringing,5,Wheatley
1715690,3,automated-ringing,6,Wheatley
1715690,4,simulated-sound,,Performed on a virtual ringing platform.
1803372,0,automated-ringing,2,Virtual Belfry
1803372,1,automated-ringing,3,Virtual Belfry
1803372,2,automated-ringing,4,Virtual Belfry
1803372,3,automated-ringing,5,Virtual Belfry
1803372,4,automated-ringing,6,Virtual Belfry
1803372,5,automated-ringing,7,Virtual Belfry
1803372,6,automated-ringing,8,Virtual Belfry
1803372,7,automated-ringing,9,Virtual Belfry
1803372,8,automated-ringing,10,Virtual Belfry
1803372,9,simulated-sound,,
1715034,0,simulated-sound,,
1715073,0,simulated-sound,,Performed on a virtual ringing platform.
1714952,0,simulated-sound,,Performed on a virtual ringing platform.
1714499,0,simulated-sound,,
1714477,0,simulated-sound,,
1714467,0,automated-ringing,1,Abel
1714467,1,automated-ringing,2,Abel
1714467,2,automated-ringing,3,Abel
1714467,3,automated-ringing,4,Abel
1714467,4,automated-ringing,5,Abel
1714467,5,automated-ringing,6,Abel
1714467,6,automated-ringing,7,Abel
1714467,7,automated-ringing,8,Abel
1714467,8,automated-ringing,9,Abel
1714467,9,automated-ringing,10,Abel
1714467,10,simulated-sound,,
1714529,0,simulated-sound,,Performed on a virtual ringing platform.
1714428,0,simulated-sound,,Performed on a virtual ringing platform.
1714469,0,simulated-sound,,Performed on a virtual ringing platform.
1714433,0,simulated-sound,,Performed on a virtual ringing platform.
1714444,0,simulated-sound,,Performed on a virtual ringing platform.
1714476,0,simulated-sound,,Performed on a virtual ringing platform.
1714394,0,first-quarter,3,
1714394,1,first-quarter,4,
1714394,2,first-quarter,5,
1714394,3,first-quarter,6,
1714331,0,first-quarter,1,
1714383,0,simulated-sound,,
1714383,1,first-quarter,6,
1714368,0,simulated-sound,,
1714393,0,simulated-sound,,Performed on a virtual ringing platform.
1714276,0,simulated-sound,,
1714291,0,simulated-sound,,Performed on a virtual ringing platform.
1714390,0,simulated-sound,,Performed on a virtual ringing platform.
1714171,0,simulated-sound,,Performed on a virtual ringing platform.
1714164,0,simulated-sound,,Performed on a virtual ringing platform.
1803371,0,automated-ringing,1,Virtual Belfry
1803371,1,automated-ringing,3,Virtual Belfry
1803371,2,automated-ringing,4,Virtual Belfry
1803371,3,automated-ringing,5,Virtual Belfry
1803371,4,automated-ringing,6,Virtual Belfry
1803371,5,automated-ringing,7,Virtual Belfry
1803371,6,automated-ringing,8,Virtual Belfry
1803371,7,simulated-sound,,
1714079,0,simulated-sound,,
1714036,0,automated-ringing,1,Abel
1714036,1,automated-ringing,2,Abel
1714036,2,automated-ringing,3,Abel
1714036,3,automated-ringing,4,Abel
1714036,4,automated-ringing,5,Abel
1714036,5,automated-ringing,6,Abel
1714036,6,automated-ringing,7,Abel
1714036,7,automated-ringing,8,Abel
1714036,8,automated-ringing,9,Abel
1714036,9,automated-ringing,10,Abel
1714036,10,automated-ringing,11,Abel
1714036,11,automated-ringing,12,Abel
1714036,12,simulated-sound,,
1714110,0,simulated-sound,,Performed on a virtual ringing platform.
1714102,0,simulated-sound,,Performed on a virtual ringing platform.
1714041,0,simulated-sound,,Performed on a virtual ringing platform.
1713409,0,simulated-sound,,Performed on a virtual ringing platform.
1713344,0,first-quarter,1,
1713387,0,first-quarter,6,
1713422,0,first-quarter,6,
1713039,0,simulated-sound,,
1717652,0,first-quarter,6,
1713102,0,first-quarter,6,
1713370,0,automated-ringing,1,Wheatley
1713370,1,automated-ringing,2,Wheatley
1713370,2,automated-ringing,3,Wheatley
1713370,3,automated-ringing,4,Wheatley
1713370,4,automated-ringing,6,Wheatley
1713370,5,automated-ringing,7,Wheatley
1713370,6,automated-ringing,8,Wheatley
1713370,7,automated-ringing,10,Wheatley
1713370,8,simulated-sound,,Performed on a virtual ringing platform.
1713306,0,simulated-sound,,Performed on a virtual ringing platform.
1712582,0,simulated-sound,,
1712581,0,simulated-sound,,
1715989,0,first-quarter,1,
1712571,0,simulated-sound,,Performed on a virtual ringing platform.
1712506,0,simulated-sound,,Performed on a virtual ringing platform.
1712169,0,simulated-sound,,Performed on a virtual ringing platform.
1712474,0,automated-ringing,1,Wheatley
1712474,1,automated-ringing,2,Wheatley
1712474,2,automated-ringing,3,Wheatley
1712474,3,automated-ringing,4,Wheatley
1712474,4,simulated-sound,,Performed on a virtual ringing platform.
1712217,0,simulated-sound,,Performed on a virtual ringing platform.
1712112,0,simulated-sound,,
1711837,0,first-quarter,1,
1711708,0,simulated-sound,,
1711706,0,simulated-sound,,
1711775,0,automated-ringing,1,Abel
1711775,1,automated-ringing,2,Abel
1711775,2,automated-ringing,3,Abel
1711775,3,automated-ringing,4,Abel
1711775,4,automated-ringing,5,Abel
1711775,5,automated-ringing,6,Abel
1711775,6,automated-ringing,7,Abel
1711775,7,automated-ringing,8,Abel
1711775,8,automated-ringing,9,Abel
1711775,9,automated-ringing,10,Abel
1711775,10,simulated-sound,,
1711840,0,simulated-sound,,Performed on a virtual ringing platform.
1711602,0,simulated-sound,,
1711629,0,simulated-sound,,Performed on a virtual ringing platform.
1711610,0,simulated-sound,,Performed on a virtual ringing platform.
1711531,0,simulated-sound,,Performed on a virtual ringing platform.
1713087,0,first-quarter,2,
1711380,0,simulated-sound,,Performed on a virtual ringing platform.
1711312,0,simulated-sound,,Performed on a virtual ringing platform.
1711291,0,simulated-sound,,Performed on a virtual ringing platform.
1711366,0,first-quarter,1,
1711124,0,first-quarter,6,
1711175,0,first-quarter,1,
1711056,0,first-quarter,1,
1711080,0,first-quarter,1,
1710993,0,first-quarter,1,
1711131,0,automated-ringing,5,Wheatley
1711131,1,automated-ringing,6,Wheatley
1711131,2,simulated-sound,,Performed on a virtual ringing platform.
1711110,0,simulated-sound,,Performed on a virtual ringing platform.
1711062,0,first-quarter,6,
1710975,0,first-quarter,6,
1710593,0,first-peal,10,
1710878,0,first-quarter,6,
1710665,0,first-quarter,6,
1710668,0,first-quarter,6,
1710813,0,first-peal,1,
1710813,1,first-peal,6,
1710550,0,first-quarter,1,
1710666,0,first-quarter,1,
1710666,1,first-quarter,6,
1710611,0,first-peal,3,
1710554,0,first-peal,1,
1711533,0,first-quarter,8,
1902593,0,first-peal,5,
1803370,0,automated-ringing,1,Virtual Belfry
1803370,1,automated-ringing,3,Virtual Belfry
1803370,2,automated-ringing,4,Virtual Belfry
1803370,3,automated-ringing,5,Virtual Belfry
1803370,4,automated-ringing,6,Virtual Belfry
1803370,5,automated-ringing,7,Virtual Belfry
1803370,6,automated-ringing,8,Virtual Belfry
1803370,7,simulated-sound,,
1710230,0,first-quarter,1,
1710230,1,first-quarter,2,
1710229,0,first-quarter,1,
1710229,1,first-quarter,2,
1710310,0,first-quarter,6,
1710349,0,simulated-sound,,A farmyard quarter peal with animals instead of bells? Yep.
1710435,0,first-quarter,1,
1710357,0,simulated-sound,,Performed on a virtual ringing platform.
1710288,0,simulated-sound,,Performed on a virtual ringing platform.
1709996,0,first-quarter,1,
1709779,0,first-quarter,1,
1913074,0,simulated-sound,,Performed on a virtual ringing platform.
1709802,0,simulated-sound,,Performed on a virtual ringing platform.
1709705,0,simulated-sound,,Performed on a virtual ringing platform.
1709812,0,automated-ringing,1,Wheatley
1709812,1,automated-ringing,2,Wheatley
1709812,2,automated-ringing,5,Wheatley
1709812,3,automated-ringing,6,Wheatley
1709812,4,simulated-sound,,Performed on a virtual ringing platform.
1709421,0,first-quarter,5,
1709354,0,first-quarter,1,
1709393,0,lost-attempt,,Miscalled
1709309,0,simulated-sound,,Performed on a virtual ringing platform.
1709273,0,first-quarter,6,
1708848,0,automated-ringing,1,Abel
1708848,1,automated-ringing,2,Abel
1708848,2,automated-ringing,3,Abel
1708848,3,automated-ringing,4,Abel
1708848,4,automated-ringing,5,Abel
1708848,5,automated-ringing,6,Abel
1708848,6,simulated-sound,,
1709038,0,simulated-sound,,Performed on a virtual ringing platform.
1708597,0,simulated-sound,,
1708628,0,first-quarter,6,
1708598,0,first-quarter,6,
1708587,0,simulated-sound,,Performed on a virtual ringing platform.
1709311,0,simulated-sound,,Performed on a virtual ringing platform.
1708593,0,first-quarter,2,
1708509,0,automated-ringing,1,Abel
1708509,1,automated-ringing,2,Abel
1708509,2,automated-ringing,3,Abel
1708509,3,automated-ringing,4,Abel
1708509,4,automated-ringing,5,Abel
1708509,5,automated-ringing,6,Abel
1708509,6,simulated-sound,,Rung on eBells
1708151,0,first-quarter,4,
1708111,0,first-quarter,6,
1708114,0,first-quarter,1,
1708224,0,simulated-sound,,Performed on a virtual ringing platform.
1708228,0,simulated-sound,,Performed on a virtual ringing platform.
1708101,0,first-quarter,1,
1707883,0,first-quarter,6,
1707692,0,first-quarter,1,
1707730,0,first-quarter,5,
1813043,0,first-quarter,6,
1707643,0,first-peal,1,
1707542,0,simulated-sound,,Performed on a virtual ringing platform.
1707502,0,simulated-sound,,Performed on a virtual ringing platform.
1707489,0,simulated-sound,,Performed on a virtual ringing platform.
1707453,0,automated-ringing,1,Wheatley
1707453,1,automated-ringing,2,Wheatley
1707453,2,automated-ringing,3,Wheatley
1707453,3,automated-ringing,4,Wheatley
1707453,4,automated-ringing,6,Wheatley
1707453,5,automated-ringing,7,Wheatley
1707453,6,automated-ringing,8,Wheatley
1707453,7,simulated-sound,,Performed on a virtual ringing platform.
1707352,0,simulated-sound,,Performed on a virtual ringing platform.
1707476,0,simulated-sound,,Performed on a virtual ringing platform.
1708607,0,simulated-sound,,
1707252,0,simulated-sound,,
1707305,0,first-quarter,6,
1707242,0,simulated-sound,,
1707421,0,first-quarter,1,
1707421,1,first-quarter,5,
1707421,2,first-quarter,6,
1707276,0,simulated-sound,,Performed on a virtual ringing platform.
1707072,0,simulated-sound,,Performed on a virtual ringing platform.
1706901,0,first-quarter,1,
1706868,0,simulated-sound,,Performed on a virtual ringing platform.
1706934,0,first-quarter,6,
1708946,0,first-quarter,1,
1803369,0,automated-ringing,1,Virtual Belfry
1803369,1,automated-ringing,2,Virtual Belfry
1803369,2,automated-ringing,3,Virtual Belfry
1803369,3,automated-ringing,4,Virtual Belfry
1803369,4,automated-ringing,5,Virtual Belfry
1803369,5,automated-ringing,6,Virtual Belfry
1803369,6,automated-ringing,7,Virtual Belfry
1803369,7,automated-ringing,8,Virtual Belfry
1803369,8,automated-ringing,9,Virtual Belfry
1803369,9,simulated-sound,,
1706650,0,first-quarter,1,
1712541,0,automated-ringing,1,Abel
1712541,1,automated-ringing,2,Abel
1712541,2,automated-ringing,3,Abel
1712541,3,automated-ringing,4,Abel
1712541,4,automated-ringing,5,Abel
1712541,5,automated-ringing,6,Abel
1712541,6,automated-ringing,7,Abel
1712541,7,automated-ringing,8,Abel
1712541,8,automated-ringing,9,Abel
1712541,9,automated-ringing,10,Abel
1712541,10,automated-ringing,11,Abel
1712541,11,automated-ringing,12,Abel
1712541,12,automated-ringing,13,Abel
1712541,13,automated-ringing,14,Abel
1712541,14,simulated-sound,,
1706695,0,simulated-sound,,Performed on a virtual ringing platform.
1706739,0,simulated-sound,,Performed on a virtual ringing platform.
1706628,0,automated-ringing,1,Wheatley
1706628,1,automated-ringing,2,Wheatley
1706628,2,automated-ringing,5,Wheatley
1706628,3,automated-ringing,6,Wheatley
1706628,4,simulated-sound,,Performed on a virtual ringing platform.
1803368,0,automated-ringing,1,Virtual Belfry
1803368,1,automated-ringing,2,Virtual Belfry
1803368,2,automated-ringing,3,Virtual Belfry
1803368,3,automated-ringing,4,Virtual Belfry
1803368,4,automated-ringing,5,Virtual Belfry
1803368,5,simulated-sound,,
1706472,0,simulated-sound,,
1706834,0,simulated-sound,,Performed on a virtual ringing platform.
1706515,0,simulated-sound,,Performed on a virtual ringing platform.
1706447,0,simulated-sound,,Performed on a virtual ringing platform.
1706192,0,first-quarter,1,
1831144,0,first-quarter,1,
1706068,0,first-quarter,6,
1706193,0,simulated-sound,,Performed on a virtual ringing platform.
1706230,0,simulated-sound,,Performed on a virtual ringing platform.
1705947,0,automated-ringing,1,Abel
1705947,1,automated-ringing,2,Abel
1705947,2,automated-ringing,3,Abel
1705947,3,automated-ringing,4,Abel
1705947,4,automated-ringing,5,Abel
1705947,5,automated-ringing,6,Abel
1705947,6,simulated-sound,,Rung on eBells
1705737,0,first-peal,1,
1706700,0,first-peal,2,
1705799,0,first-quarter,1,
1705394,0,simulated-sound,,
1705421,0,simulated-sound,,Performed on a virtual ringing platform.
1705425,0,simulated-sound,,Performed on a virtual ringing platform.
1705276,0,automated-ringing,1,Wheatley
1705276,1,automated-ringing,2,Wheatley
1705276,2,automated-ringing,3,Wheatley
1705276,3,automated-ringing,4,Wheatley
1705276,4,automated-ringing,6,Wheatley
1705276,5,automated-ringing,7,Wheatley
1705276,6,automated-ringing,8,Wheatley
1705276,7,simulated-sound,,Performed on a virtual ringing platform.
1705150,0,simulated-sound,,Performed on a virtual ringing platform.
1803373,0,automated-ringing,1,Virtual Belfry
1803373,1,automated-ringing,2,Virtual Belfry
1803373,2,automated-ringing,3,Virtual Belfry
1803373,3,automated-ringing,4,Virtual Belfry
1803373,4,automated-ringing,5,Virtual Belfry
1803373,5,simulated-sound,,
1735024,0,simulated-sound,,Performed on a virtual ringing platform.
1726809,0,simulated-sound,,
1726772,0,automated-ringing,1,Abel
1726772,1,automated-ringing,2,Abel
1726772,2,automated-ringing,3,Abel
1726772,3,automated-ringing,4,Abel
1726772,4,automated-ringing,5,Abel
1726772,5,automated-ringing,6,Abel
1726772,6,simulated-sound,,
1726747,0,simulated-sound,,Performed on a virtual ringing platform.
1726330,0,first-quarter,7,
1726330,1,first-quarter,8,
1726380,0,simulated-sound,,Performed on a virtual ringing platform.
1725858,0,simulated-sound,,
1725854,0,simulated-sound,,
1725814,0,first-quarter,6,
1725962,0,simulated-sound,,Performed on a virtual ringing platform.
1725520,0,first-quarter,6,
1725530,0,first-quarter,4,
1725330,0,first-quarter,6,
1725287,0,automated-ringing,1,Wheatley
1725287,1,automated-ringing,2,Wheatley
1725287,2,automated-ringing,5,Wheatley
1725287,3,automated-ringing,6,Wheatley
1725287,4,simulated-sound,,Performed on a virtual ringing platform.
1725321,0,first-quarter,6,
1725193,0,first-peal,3,
1725024,0,automated-ringing,1,Abel
1725024,1,automated-ringing,3,Abel
1725024,2,automated-ringing,4,Abel
1725024,3,automated-ringing,5,Abel
1725024,4,simulated-sound,,
1725131,0,first-quarter,1,
1725131,1,first-quarter,7,
1725131,2,first-quarter,8,
1727595,0,simulated-sound,,Performed on a virtual ringing platform.
1724735,0,simulated-sound,,
1724715,0,simulated-sound,,Performed on a virtual ringing platform.
1724184,0,first-quarter,6,
1724390,0,simulated-sound,,Performed on a virtual ringing platform.
1724353,0,first-quarter,6,
1724020,0,first-quarter,2,
1724760,0,simulated-sound,,Performed on a virtual ringing platform.
1724006,0,first-quarter,6,
1723899,0,automated-ringing,1,Abel
1723899,1,automated-ringing,2,Abel
1723899,2,automated-ringing,3,Abel
1723899,3,automated-ringing,4,Abel
1723899,4,automated-ringing,5,Abel
1723899,5,automated-ringing,6,Abel
1723899,6,simulated-sound,,
1724042,0,simulated-sound,,Performed on a virtual ringing platform.
1723686,0,first-quarter,6,
1723601,0,first-quarter,1,
1723524,0,first-quarter,6,
1723610,0,first-quarter,1,
1723610,1,first-quarter,2,
1723603,0,simulated-sound,,Performed on a virtual ringing platform.
1723593,0,simulated-sound,,Performed on a virtual ringing platform.
1723486,0,simulated-sound,,Performed on a virtual ringing platform.
1723246,0,simulated-sound,,Performed on a virtual ringing platform.
1723122,0,first-quarter,1,
1723122,1,first-quarter,6,
1723121,0,first-quarter,1,
1723121,1,first-quarter,6,
1723312,0,first-peal,8,
1723163,0,first-quarter,6,
1723173,0,first-quarter,6,
1762091,0,first-quarter,1,
1723102,0,first-quarter,6,
1723115,0,first-quarter,6,
1723228,0,simulated-sound,,Performed on a virtual ringing platform.
1723216,0,simulated-sound,,Performed on a virtual ringing platform.
1722947,0,first-quarter,6,
1723114,0,first-peal,1,
1723085,0,first-quarter,1,
1722336,0,first-quarter,1,
1722312,0,first-quarter,1,
1722588,0,first-quarter,1,
1722216,0,simulated-sound,,
1751513,0,lost-attempt,,Lost due to swappage
1722026,0,automated-ringing,1,Abel
1722026,1,automated-ringing,2,Abel
1722026,2,automated-ringing,3,Abel
1722026,3,automated-ringing,4,Abel
1722026,4,automated-ringing,5,Abel
1722026,5,automated-ringing,6,Abel
1722026,6,simulated-sound,,
1722240,0,simulated-sound,,Performed on a virtual ringing platform.
1723217,0,first-quarter,6,
1722905,0,first-quarter,6,
1769861,0,first-quarter,6,
1721915,0,simulated-sound,,Performed on a virtual ringing platform.
1779379,0,first-quarter,2,
1755964,0,first-quarter,6,
1721734,0,first-peal,1,
1721700,0,simulated-sound,,Performed on a virtual ringing platform.
1721614,0,simulated-sound,,Performed on a virtual ringing platform.
1721919,0,simulated-sound,,Performed on a virtual ringing platform.
1721663,0,first-quarter,6,
1721423,0,simulated-sound,,
1721292,0,automated-ringing,1,Abel
1721292,1,automated-ringing,2,Abel
1721292,2,automated-ringing,3,Abel
1721292,3,automated-ringing,4,Abel
1721292,4,automated-ringing,5,Abel
1721292,5,automated-ringing,6,Abel
1721292,6,simulated-sound,,
1721371,0,simulated-sound,,Performed on a virtual ringing platform.
1721358,0,simulated-sound,,Performed on a virtual ringing platform.
1721385,0,simulated-sound,,Performed on a virtual ringing platform.
1721370,0,simulated-sound,,Performed on a virtual ringing platform.
1721218,0,first-quarter,6,
1721218,1,first-quarter,8,
1727920,0,simulated-sound,,Performed on a virtual ringing platform.
1721231,0,simulated-sound,,Performed on a virtual ringing platform.
1721211,0,simulated-sound,,Performed on a virtual ringing platform.
1721036,0,first-quarter,5,
1720861,0,first-quarter,1,
1721379,0,first-quarter,8,
1720955,0,first-quarter,6,
1720721,0,first-quarter,1,
1720954,0,simulated-sound,,Performed on a virtual ringing platform.
1802830,0,simulated-sound,,Performed on a virtual ringing platform.
1720848,0,first-quarter,1,
1720843,0,first-quarter,2,
1720979,0,first-quarter,6,
1720485,0,first-quarter,4,
1935314,0,first-peal,2,
1720512,0,first-quarter,6,
1852824,0,first-quarter,6,
1720496,0,simulated-sound,,Performed on a ring of dumb bells.
1725764,0,first-quarter,6,
1720625,0,simulated-sound,,Rung on a peal of Saxilby Simulators with sound from virtual belfry.
1720625,1,first-quarter,6,
1720398,0,first-quarter,6,
1720471,0,first-quarter,6,
1720441,0,first-peal,1,
1720441,1,first-peal,2,
1720294,0,simulated-sound,,Performed on a virtual ringing platform.
1720312,0,automated-ringing,1,Wheatley
1720312,1,automated-ringing,2,Wheatley
1720312,2,automated-ringing,3,Wheatley
1720312,3,automated-ringing,4,Wheatley
1720312,4,automated-ringing,5,Wheatley
1720312,5,automated-ringing,6,Wheatley
1720312,6,automated-ringing,7,Wheatley
1720312,7,simulated-sound,,Performed on a virtual ringing platform.
1720669,0,first-quarter,6,
1720259,0,simulated-sound,,Performed on a virtual ringing platform.
1720202,0,simulated-sound,,Performed on a virtual ringing platform.
1720086,0,first-quarter,6,
1720626,0,simulated-sound,,Rung on a peal of Saxilby Simulators with sound from virtual belfry.
1720626,1,first-quarter,6,
1719652,0,simulated-sound,,Performed on a ring of dumb bells.
1719848,0,simulated-sound,,Performed on a virtual ringing platform.
1719552,0,first-quarter,3,
1719458,0,automated-ringing,1,Abel
1719458,1,automated-ringing,2,Abel
1719458,2,automated-ringing,3,Abel
1719458,3,automated-ringing,4,Abel
1719458,4,automated-ringing,5,Abel
1719458,5,automated-ringing,6,Abel
1719458,6,simulated-sound,,
1719454,0,simulated-sound,,Performed on a virtual ringing platform.
1719419,0,simulated-sound,,Performed on a virtual ringing platform.
1961758,0,first-quarter,1,
1719263,0,simulated-sound,,Performed on a virtual ringing platform.
1719180,0,simulated-sound,,Performed on a virtual ringing platform.
1719004,0,simulated-sound,,Performed on a virtual ringing platform.
1719316,0,first-quarter,1,
1718898,0,first-quarter,6,
1718673,0,first-quarter,1,
1718814,0,first-quarter,6,
1719116,0,first-quarter,1,
1719116,1,first-quarter,6,
1719104,0,first-quarter,1,
1719104,1,first-quarter,3,
1720244,0,first-quarter,6,
1718519,0,first-quarter,6,
1718557,0,simulated-sound,,Performed on a virtual ringing platform.
1718277,0,simulated-sound,,Performed on a virtual ringing platform.
1718219,0,automated-ringing,1,Abel
1718219,1,automated-ringing,2,Abel
1718219,2,automated-ringing,3,Abel
1718219,3,automated-ringing,4,Abel
1718219,4,automated-ringing,5,Abel
1718219,5,automated-ringing,6,Abel
1718219,6,simulated-sound,,
1718556,0,simulated-sound,,Performed on a virtual ringing platform.
1718224,0,simulated-sound,,Performed on a virtual ringing platform.
1718865,0,new-method,,
1718011,0,simulated-sound,,Performed on a ring of dumb bells.
1718323,0,simulated-sound,,Performed on a virtual ringing platform.
1717110,0,first-quarter,6,
1717365,0,simulated-sound,,Performed on a virtual ringing platform.
1717349,0,automated-ringing,1,Wheatley
1717349,1,automated-ringing,2,Wheatley
1717349,2,automated-ringing,5,Wheatley
1717349,3,automated-ringing,6,Wheatley
1717349,4,simulated-sound,,Performed on a virtual ringing platform.
1716924,0,first-quarter,6,
1716915,0,first-quarter,8,
1716932,0,simulated-sound,,Performed on a virtual ringing platform.
1716892,0,simulated-sound,,Performed on a virtual ringing platform.
1716842,0,simulated-sound,,Performed on a virtual ringing platform.
1716854,0,simulated-sound,,Performed on a virtual ringing platform.
1740020,0,new-method,,
1740026,0,first-quarter,3,
1740026,1,first-quarter,5,
1740026,2,first-quarter,6,
1740233,0,simulated-sound,,Performed on a virtual ringing platform.
1739828,0,simulated-sound,,Performed on a virtual ringing platform.
1739699,0,first-peal,2,
1739699,1,first-peal,4,
1739696,0,simulated-sound,,
1739708,0,first-quarter,6,
1739688,0,first-peal,1,
1740178,0,first-quarter,1,
1739391,0,simulated-sound,,Performed on a ring of dumb bells.
1739390,0,simulated-sound,,Rung on a peal of Saxilby Simulators
1773515,0,first-quarter,6,
1739209,0,automated-ringing,1,Abel
1739209,1,automated-ringing,2,Abel
1739209,2,automated-ringing,3,Abel
1739209,3,automated-ringing,4,Abel
1739209,4,automated-ringing,5,Abel
1739209,5,automated-ringing,6,Abel
1739209,6,automated-ringing,7,Abel
1739209,7,automated-ringing,8,Abel
1739209,8,simulated-sound,,
1739183,0,new-method,,
1739241,0,first-quarter,1,
1739241,1,first-quarter,6,
1738872,0,first-quarter,6,
1738807,0,first-quarter,1,
1738826,0,simulated-sound,,Performed on a virtual ringing platform.
1738843,0,simulated-sound,,Performed on a virtual ringing platform.
1738920,0,first-quarter,1,
1738743,0,first-quarter,6,
1740264,0,simulated-sound,,Performed on a virtual ringing platform.
1738479,0,simulated-sound,,Performed on a virtual ringing platform.
1777977,0,first-quarter,1,
1738333,0,first-quarter,1,
1736755,0,first-quarter,2,
1736386,0,first-quarter,1,
1738074,0,simulated-sound,,Performed on a virtual ringing platform.
1736706,0,simulated-sound,,Performed on a virtual ringing platform.
1736646,0,first-quarter,6,
1736194,0,first-quarter,1,
1947930,0,first-peal,8,
1736549,0,first-quarter,6,
1736333,0,first-quarter,6,
1736076,0,first-quarter,1,
1736107,0,simulated-sound,,Performed on a virtual ringing platform.
1736054,0,automated-ringing,1,Wheatley
1736054,1,automated-ringing,2,Wheatley
1736054,2,automated-ringing,5,Wheatley
1736054,3,automated-ringing,6,Wheatley
1736054,4,simulated-sound,,Performed on a virtual ringing platform.
1736078,0,first-quarter,6,
1735892,0,first-quarter,1,
1736046,0,simulated-sound,,Performed on a virtual ringing platform.
1735732,0,first-quarter,1,
1735315,0,first-quarter,1,
1735353,0,automated-ringing,1,Wheatley
1735353,1,automated-ringing,2,Wheatley
1735353,2,automated-ringing,5,Wheatley
1735353,3,automated-ringing,6,Wheatley
1735353,4,simulated-sound,,Performed on a virtual ringing platform.
1951185,0,first-quarter,6,
1735136,0,simulated-sound,,Performed on a virtual ringing platform.
1735018,0,simulated-sound,,Performed on a virtual ringing platform.
1735001,0,simulated-sound,,Performed on a virtual ringing platform.
1734707,0,automated-ringing,1,Abel
1734707,1,automated-ringing,2,Abel
1734707,2,automated-ringing,3,Abel
1734707,3,automated-ringing,4,Abel
1734707,4,automated-ringing,5,Abel
1734707,5,automated-ringing,6,Abel
1734707,6,automated-ringing,7,Abel
1734707,7,automated-ringing,8,Abel
1734707,8,simulated-sound,,
1734762,0,simulated-sound,,Performed on a virtual ringing platform.
1734414,0,first-quarter,1,
1734411,0,first-quarter,6,
1733865,0,first-quarter,1,
1733865,1,first-quarter,2,
1854041,0,first-quarter,6,
1734408,0,first-quarter,1,
1734408,1,first-quarter,6,
1733839,0,first-quarter,7,
1733839,1,first-quarter,8,
1733962,0,first-quarter,1,
1733686,0,simulated-sound,,
1733695,0,first-quarter,1,
1733583,0,first-peal,6,
1733716,0,first-quarter,1,
1733572,0,automated-ringing,1,Wheatley
1733572,1,automated-ringing,2,Wheatley
1733572,2,automated-ringing,3,Wheatley
1733572,3,automated-ringing,5,Wheatley
1733572,4,automated-ringing,6,Wheatley
1733572,5,automated-ringing,8,Wheatley
1733572,6,simulated-sound,,Performed on a virtual ringing platform.
1734761,0,simulated-sound,,Performed on a virtual ringing platform.
1733630,0,simulated-sound,,Performed on a virtual ringing platform.
1733567,0,simulated-sound,,Performed on a virtual ringing platform.
1733585,0,simulated-sound,,Rung on a peal of saxilby simulators with sound from virtual belfry
1801463,0,first-quarter,7,
1801463,1,first-quarter,8,
1733352,0,simulated-sound,,
1733352,1,first-quarter,1,
1754888,0,simulated-sound,,Performed on a virtual ringing platform.
1733457,0,simulated-sound,,Rung on a peal of Saxilby Simulators with sound from virtual belfry
1733153,0,first-quarter,1,
1733063,0,simulated-sound,,Performed on a virtual ringing platform.
1733002,0,simulated-sound,,Performed on a virtual ringing platform.
1733013,0,first-quarter,6,
1739186,0,first-quarter,6,
1732678,0,simulated-sound,,
1732631,0,simulated-sound,,Performed on a virtual ringing platform.
1732262,0,first-quarter,6,
1732301,0,first-quarter,6,
1733061,0,simulated-sound,,Performed on a virtual ringing platform.
1732240,0,simulated-sound,,Performed on a virtual ringing platform.
1732314,0,first-quarter,5,
1731836,0,first-quarter,6,
1731814,0,first-quarter,6,
1731745,0,first-quarter,1,
1731706,0,first-quarter,6,
1749462,0,first-quarter,6,
1732381,0,first-quarter,6,
1731781,0,first-quarter,6,
1731628,0,first-quarter,6,
1731619,0,first-quarter,6,
1731972,0,first-quarter,6,
1731857,0,simulated-sound,,Performed on a virtual ringing platform.
1731590,0,simulated-sound,,
1731750,0,first-quarter,6,
1731577,0,first-quarter,1,
1735260,0,first-quarter,4,
1735260,1,first-quarter,5,
1731141,0,first-quarter,6,
1731226,0,first-peal,4,
1732372,0,first-quarter,1,
1732372,1,first-quarter,4,
1745020,0,first-quarter,1,
1730955,0,first-quarter,6,
1730929,0,automated-ringing,1,Abel
1730929,1,automated-ringing,2,Abel
1730929,2,automated-ringing,3,Abel
1730929,3,automated-ringing,4,Abel
1730929,4,automated-ringing,5,Abel
1730929,5,automated-ringing,6,Abel
1730929,6,automated-ringing,7,Abel
1730929,7,automated-ringing,8,Abel
1730929,8,simulated-sound,,
1743346,0,simulated-sound,,Performed on a virtual ringing platform.
1730844,0,simulated-sound,,Performed on a virtual ringing platform.
1786212,0,first-quarter,7,
1730623,0,simulated-sound,,
1730677,0,first-quarter,6,
1731855,0,simulated-sound,,Performed on a virtual ringing platform.
1730593,0,simulated-sound,,Performed on a virtual ringing platform.
1730025,0,simulated-sound,,Performed on a virtual ringing platform.
