perf_id,position,flag_type,bell,flag_text
1604930,0,first-quarter,6,
1604993,0,first-quarter,1,
1604993,1,first-quarter,6,
1604923,0,first-quarter,1,
1606092,0,first-quarter,1,
1605051,0,automated-ringing,1,Abel
1605051,1,automated-ringing,2,Abel
1605051,2,automated-ringing,3,Abel
1605051,3,automated-ringing,4,Abel
1605051,4,automated-ringing,5,Abel
1605051,5,automated-ringing,6,Abel
1605051,6,automated-ringing,7,Abel
1605051,7,automated-ringing,8,Abel
1605051,8,simulated-sound,,
1605169,0,simulated-sound,,Performed on a virtual ringing platform.
1605253,0,first-quarter,6,
1605046,0,first-quarter,6,
1605037,0,first-quarter,2,
1605032,0,first-quarter,2,
1605032,1,first-quarter,6,
1605576,0,first-quarter,6,
1604753,0,simulated-sound,,
1604709,0,automated-ringing,1,Abel
1604709,1,automated-ringing,2,Abel
1604709,2,automated-ringing,3,Abel
1604709,3,automated-ringing,4,Abel
1604709,4,automated-ringing,5,Abel
1604709,5,automated-ringing,6,Abel
1604709,6,automated-ringing,7,Abel
1604709,7,automated-ringing,8,Abel
1604709,8,automated-ringing,9,Abel
1604709,9,automated-ringing,10,Abel
1604709,10,simulated-sound,,
1604719,0,simulated-sound,,Performed on a virtual ringing platform.
1604593,0,simulated-sound,,Performed on a virtual ringing platform.
1604690,0,simulated-sound,,Performed on a virtual ringing platform.
1604756,0,first-quarter,6,
1604716,0,first-quarter,6,
1604522,0,first-quarter,1,
1604460,0,simulated-sound,,
1604426,0,automated-ringing,1,Abel
1604426,1,automated-ringing,2,Abel
1604426,2,automated-ringing,3,Abel
1604426,3,automated-ringing,4,Abel
1604426,4,automated-ringing,5,Abel
1604426,5,automated-ringing,6,Abel
1604426,6,simulated-sound,,
1605166,0,simulated-sound,,Performed on a virtual ringing platform.
1604434,0,simulated-sound,,Performed on a virtual ringing platform.
1604576,0,automated-ringing,1,Wheatley
1604576,1,automated-ringing,2,Wheatley
1604576,2,automated-ringing,5,Wheatley
1604576,3,automated-ringing,6,Wheatley
1604576,4,simulated-sound,,Performed on a virtual ringing platform.
1604544,0,simulated-sound,,Performed on a virtual ringing platform.
1604184,0,simulated-sound,,Performed on a virtual ringing platform.
1604195,0,simulated-sound,,Performed on a virtual ringing platform.
1604249,0,first-quarter,6,
1604165,0,automated-ringing,3,Abel
1604165,1,automated-ringing,4,Abel
1604165,2,automated-ringing,5,Abel
1604165,3,automated-ringing,6,Abel
1604165,4,simulated-sound,,Rung on ebells
1803355,0,automated-ringing,1,Abel
1803355,1,automated-ringing,2,Abel
1803355,2,automated-ringing,3,Abel
1803355,3,automated-ringing,4,Abel
1803355,4,automated-ringing,5,Abel
1803355,5,automated-ringing,6,Abel
1803355,6,automated-ringing,7,Abel
1803355,7,automated-ringing,8,Abel
1803355,8,automated-ringing,9,Abel
1803355,9,simulated-sound,,
1604191,0,first-quarter,6,
1604118,0,simulated-sound,,Performed on a virtual ringing platform.
1604117,0,simulated-sound,,Performed on a virtual ringing platform.
1604031,0,simulated-sound,,Performed on a virtual ringing platform.
1604121,0,automated-ringing,1,Wheatley
1604121,1,automated-ringing,2,Wheatley
1604121,2,automated-ringing,5,Wheatley
1604121,3,automated-ringing,6,Wheatley
1604121,4,simulated-sound,,Performed on a virtual ringing platform.
1604033,0,automated-ringing,1,Abel
1604033,1,automated-ringing,2,Abel
1604033,2,automated-ringing,3,Abel
1604033,3,automated-ringing,4,Abel
1604033,4,automated-ringing,5,Abel
1604033,5,automated-ringing,6,Abel
1604033,6,simulated-sound,,Rung on ebells.
1603864,0,first-quarter,6,
1607426,0,simulated-sound,,Performed on a virtual ringing platform.
1603809,0,simulated-sound,,Performed on a virtual ringing platform.
1603677,0,simulated-sound,,Performed on a virtual ringing platform.
1603866,0,simulated-sound,,
1603756,0,automated-ringing,1,Abel
1603756,1,automated-ringing,2,Abel
1603756,2,automated-ringing,3,Abel
1603756,3,automated-ringing,4,Abel
1603756,4,automated-ringing,5,Abel
1603756,5,automated-ringing,6,Abel
1603756,6,simulated-sound,,Rung on e-bells
1603407,0,simulated-sound,,Performed on a ring of dumb bells.
1603452,0,first-quarter,1,
1603518,0,first-quarter,6,
1603311,0,first-quarter,1,
1603282,0,first-quarter,6,
1603669,0,first-quarter,6,
1603425,0,simulated-sound,,Performed on a ring of dumb bells.
1603374,0,first-peal,6,
1603221,0,simulated-sound,,Performed on a virtual ringing platform.
1603146,0,simulated-sound,,Performed on a virtual ringing platform.
1603001,0,automated-ringing,1,Abel
1603001,1,automated-ringing,2,Abel
1603001,2,automated-ringing,3,Abel
1603001,3,automated-ringing,4,Abel
1603001,4,automated-ringing,5,Abel
1603001,5,automated-ringing,6,Abel
1603001,6,simulated-sound,,
1602979,0,simulated-sound,,Performed on a virtual ringing platform.
1602951,0,simulated-sound,,Performed on a virtual ringing platform.
1602724,0,automated-ringing,1,Abel
1602724,1,automated-ringing,2,Abel
1602724,2,automated-ringing,3,Abel
1602724,3,automated-ringing,4,Abel
1602724,4,automated-ringing,5,Abel
1602724,5,automated-ringing,6,Abel
1602724,6,simulated-sound,,
1602844,0,simulated-sound,,Performed on a virtual ringing platform.
1602860,0,simulated-sound,,Performed on a virtual ringing platform.
1602879,0,simulated-sound,,Performed on a virtual ringing platform.
1602798,0,simulated-sound,,Performed on a virtual ringing platform.
1605872,0,first-quarter,1,
1602816,0,first-quarter,6,
1602635,0,simulated-sound,,Performed on a ring of dumb bells.
1602380,0,first-quarter,6,
1602466,0,simulated-sound,,Performed on a virtual ringing platform.
1602387,0,simulated-sound,,Performed on a virtual ringing platform.
1602445,0,automated-ringing,1,Abel
1602445,1,automated-ringing,2,Abel
1602445,2,automated-ringing,3,Abel
1602445,3,automated-ringing,4,Abel
1602445,4,automated-ringing,5,Abel
1602445,5,automated-ringing,6,Abel
1602445,6,simulated-sound,,On e-bells
1602293,0,first-quarter,6,
1602459,0,simulated-sound,,
1602075,0,first-peal,3,
1602318,0,first-quarter,3,
1602318,1,first-quarter,4,
1601910,0,automated-ringing,1,Abel
1601910,1,automated-ringing,2,Abel
1601910,2,automated-ringing,3,Abel
1601910,3,automated-ringing,4,Abel
1601910,4,automated-ringing,5,Abel
1601910,5,automated-ringing,6,Abel
1601910,6,simulated-sound,,On e-bells
1602857,0,simulated-sound,,Performed on a ring of dumb bells.
1601492,0,first-quarter,1,
1601864,0,simulated-sound,,Performed on a virtual ringing platform.
1601833,0,automated-ringing,1,Abel
1601833,1,automated-ringing,2,Abel
1601833,2,automated-ringing,3,Abel
1601833,3,automated-ringing,4,Abel
1601833,4,automated-ringing,5,Abel
1601833,5,automated-ringing,6,Abel
1601833,6,simulated-sound,,
1601900,0,first-peal,1,
1601900,1,first-peal,2,
1601302,0,automated-ringing,1,Abel
1601302,1,automated-ringing,2,Abel
1601302,2,automated-ringing,3,Abel
1601302,3,automated-ringing,4,Abel
1601302,4,automated-ringing,5,Abel
1601302,5,automated-ringing,6,Abel
1601302,6,automated-ringing,7,Abel
1601302,7,automated-ringing,8,Abel
1601302,8,automated-ringing,9,Abel
1601302,9,automated-ringing,10,Abel
1601302,10,automated-ringing,11,Abel
1601302,11,automated-ringing,12,Abel
1601302,12,simulated-sound,,
1601471,0,simulated-sound,,Performed on a virtual ringing platform.
1601220,0,simulated-sound,,Performed on a virtual ringing platform.
1601391,0,simulated-sound,,Performed on a virtual ringing platform.
1601364,0,automated-ringing,1,Abel
1601364,1,automated-ringing,2,Abel
1601364,2,automated-ringing,3,Abel
1601364,3,automated-ringing,4,Abel
1601364,4,automated-ringing,5,Abel
1601364,5,automated-ringing,6,Abel
1601364,6,simulated-sound,,
1612609,0,simulated-sound,,Performed on a virtual ringing platform.
1601133,0,simulated-sound,,Performed on a virtual ringing platform.
1601109,0,automated-ringing,1,Abel
1601109,1,automated-ringing,2,Abel
1601109,2,automated-ringing,3,Abel
1601109,3,automated-ringing,4,Abel
1601109,4,automated-ringing,5,Abel
1601109,5,automated-ringing,6,Abel
1601109,6,simulated-sound,,
1601475,0,simulated-sound,,Performed on a virtual ringing platform.
1600924,0,simulated-sound,,Performed on a virtual ringing platform.
1600912,0,simulated-sound,,Performed on a virtual ringing platform.
1600903,0,simulated-sound,,Performed on a virtual ringing platform.
1623685,0,first-quarter,6,
1600706,0,simulated-sound,,
1600771,0,simulated-sound,,Performed on a virtual ringing platform.
1600437,0,simulated-sound,,Performed on a ring of dumb bells.
1600394,0,automated-ringing,1,Abel
1600394,1,automated-ringing,2,Abel
1600394,2,automated-ringing,3,Abel
1600394,3,automated-ringing,4,Abel
1600394,4,automated-ringing,5,Abel
1600394,5,automated-ringing,6,Abel
1600394,6,simulated-sound,,
1601473,0,simulated-sound,,Performed on a virtual ringing platform.
1600454,0,simulated-sound,,Performed on a virtual ringing platform.
1600445,0,simulated-sound,,Performed on a virtual ringing platform.
1600418,0,simulated-sound,,Performed on a virtual ringing platform.
1600375,0,simulated-sound,,Rung on peal of saxilby simulators with Virtual Belfry providing sound.
1600375,1,first-quarter,6,
1600207,0,first-quarter,1,
1600207,1,first-quarter,6,
1600374,0,first-quarter,6,
1600275,0,first-quarter,1,
1600260,0,first-quarter,6,
1600085,0,simulated-sound,,Performed on a virtual ringing platform.
1600256,0,simulated-sound,,Performed on a virtual ringing platform.
1600179,0,first-quarter,6,
1599950,0,automated-ringing,5,Wheatley
1599950,1,automated-ringing,6,Wheatley
1599950,2,simulated-sound,,Performed on a virtual ringing platform.
1599984,0,first-quarter,7,
1599984,1,first-quarter,8,
1656825,0,first-peal,3,
1628831,0,simulated-sound,,
1713453,0,automated-ringing,1,Abel
1713453,1,automated-ringing,2,Abel
1713453,2,automated-ringing,3,Abel
1713453,3,automated-ringing,4,Abel
1713453,4,automated-ringing,5,Abel
1713453,5,automated-ringing,6,Abel
1713453,6,automated-ringing,7,Abel
1713453,7,automated-ringing,8,Abel
1713453,8,automated-ringing,9,Abel
1713453,9,automated-ringing,10,Abel
1713453,10,automated-ringing,11,Abel
1713453,11,automated-ringing,12,Abel
1713453,12,automated-ringing,13,Abel
1713453,13,automated-ringing,14,Abel
1713453,14,simulated-sound,,
1599733,0,simulated-sound,,Performed on a virtual ringing platform.
1599808,0,simulated-sound,,Performed on a virtual ringing platform.
1599649,0,simulated-sound,,Performed on a virtual ringing platform.
1611649,0,simulated-sound,,Performed on a virtual ringing platform.
1599712,0,new-method,,
1599592,0,simulated-sound,,Performed on a ring of dumb bells.
1599468,0,simulated-sound,,Performed on a virtual ringing platform.
1599553,0,simulated-sound,,Performed on a virtual ringing platform.
1599529,0,simulated-sound,,Performed on a virtual ringing platform.
1599631,0,new-method,,
1599654,0,simulated-sound,,
1599371,0,simulated-sound,,Performed on a virtual ringing platform.
1599358,0,simulated-sound,,Performed on a virtual ringing platform.
1614963,0,first-quarter,1,
1615099,0,simulated-sound,,Performed on a virtual ringing platform.
1615084,0,automated-ringing,1,Wheatley
1615084,1,automated-ringing,3,Wheatley
1615084,2,automated-ringing,6,Wheatley
1615084,3,automated-ringing,7,Wheatley
1615084,4,automated-ringing,8,Wheatley
1615084,5,automated-ringing,9,Wheatley
1615084,6,automated-ringing,10,Wheatley
1615084,7,automated-ringing,11,Wheatley
1615084,8,automated-ringing,12,Wheatley
1615084,9,simulated-sound,,Performed on a virtual ringing platform.
1615031,0,simulated-sound,,Performed on a virtual ringing platform.
1615005,0,automated-ringing,5,Wheatley
1615005,1,automated-ringing,6,Wheatley
1615005,2,simulated-sound,,Performed on a virtual ringing platform.
1783448,0,first-quarter,7,
1783448,1,first-quarter,8,
1614797,0,first-quarter,1,
1614797,1,first-quarter,6,
1614661,0,first-quarter,1,
1614744,0,first-peal,1,
1614666,0,first-quarter,6,
1614726,0,automated-ringing,1,Abel
1614726,1,automated-ringing,2,Abel
1614726,2,automated-ringing,3,Abel
1614726,3,automated-ringing,4,Abel
1614726,4,automated-ringing,5,Abel
1614726,5,automated-ringing,6,Abel
1614726,6,automated-ringing,7,Abel
1614726,7,automated-ringing,8,Abel
1614726,8,simulated-sound,,
1614668,0,first-peal,2,
1614381,0,first-quarter,1,
1614542,0,simulated-sound,,Performed on a virtual ringing platform.
1614465,0,simulated-sound,,Performed on a virtual ringing platform.
1614522,0,automated-ringing,3,Wheatley
1614522,1,automated-ringing,4,Wheatley
1614522,2,simulated-sound,,Performed on a virtual ringing platform.
1614346,0,simulated-sound,,Performed on a virtual ringing platform.
1614394,0,automated-ringing,1,Abel
1614394,1,automated-ringing,2,Abel
1614394,2,automated-ringing,3,Abel
1614394,3,automated-ringing,4,Abel
1614394,4,automated-ringing,5,Abel
1614394,5,automated-ringing,6,Abel
1614394,6,simulated-sound,,Rung on eBells
1614293,0,simulated-sound,,Performed on a virtual ringing platform.
1614289,0,simulated-sound,,Performed on a virtual ringing platform.
1614240,0,simulated-sound,,Performed on a virtual ringing platform.
1614201,0,simulated-sound,,Rung on peal of 7 saxilby simulators plus one homemade dumbbell with Abel providing the sound
1614053,0,first-peal,1,
1614053,1,first-peal,2,
1613987,0,first-peal,3,
1614114,0,simulated-sound,,Performed on a virtual ringing platform.
1614076,0,simulated-sound,,Performed on a virtual ringing platform.
1614099,0,simulated-sound,,Performed on a virtual ringing platform.
1614100,0,first-quarter,1,
1614110,0,automated-ringing,1,Abel
1614110,1,automated-ringing,2,Abel
1614110,2,automated-ringing,3,Abel
1614110,3,automated-ringing,4,Abel
1614110,4,automated-ringing,5,Abel
1614110,5,automated-ringing,6,Abel
1614110,6,simulated-sound,,Rung on eBells
1614082,0,automated-ringing,1,Abel
1614082,1,automated-ringing,2,Abel
1614082,2,automated-ringing,3,Abel
1614082,3,automated-ringing,4,Abel
1614082,4,automated-ringing,5,Abel
1614082,5,automated-ringing,6,Abel
1614082,6,simulated-sound,,Rung on eBells
1614064,0,automated-ringing,1,Abel
1614064,1,automated-ringing,2,Abel
1614064,2,automated-ringing,3,Abel
1614064,3,automated-ringing,4,Abel
1614064,4,automated-ringing,5,Abel
1614064,5,automated-ringing,6,Abel
1614064,6,simulated-sound,,Rung on eBells
1613937,0,first-quarter,6,
1613966,0,simulated-sound,,Performed on a virtual ringing platform.
1613840,0,simulated-sound,,Performed on a virtual ringing platform.
1613738,0,simulated-sound,,Performed on a virtual ringing platform.
1613841,0,simulated-sound,,Performed on a virtual ringing platform.
1614015,0,automated-ringing,1,Wheatley
1614015,1,automated-ringing,2,Wheatley
1614015,2,automated-ringing,5,Wheatley
1614015,3,automated-ringing,6,Wheatley
1614015,4,simulated-sound,,Performed on a virtual ringing platform.
1613984,0,simulated-sound,,
1613903,0,first-quarter,6,
1613953,0,first-quarter,1,
1613532,0,simulated-sound,,Performed on a ring of dumb bells.
1613532,1,first-quarter,6,
1613522,0,automated-ringing,1,Abel
1613522,1,automated-ringing,2,Abel
1613522,2,automated-ringing,3,Abel
1613522,3,automated-ringing,4,Abel
1613522,4,automated-ringing,5,Abel
1613522,5,automated-ringing,6,Abel
1613522,6,simulated-sound,,
1613554,0,simulated-sound,,Performed on a virtual ringing platform.
1613529,0,simulated-sound,,Performed on a virtual ringing platform.
1613507,0,simulated-sound,,Performed on a virtual ringing platform.
1613216,0,first-quarter,6,
1613231,0,first-quarter,6,
1614134,0,first-quarter,6,
1613346,0,simulated-sound,,Performed on a virtual ringing platform.
1613223,0,automated-ringing,1,Wheatley
1613223,1,automated-ringing,2,Wheatley
1613223,2,automated-ringing,5,Wheatley
1613223,3,automated-ringing,6,Wheatley
1613223,4,simulated-sound,,Performed on a virtual ringing platform.
1613001,0,automated-ringing,1,Abel
1613001,1,automated-ringing,2,Abel
1613001,2,automated-ringing,3,Abel
1613001,3,automated-ringing,4,Abel
1613001,4,automated-ringing,5,Abel
1613001,5,automated-ringing,6,Abel
1613001,6,simulated-sound,,Rung on eBells
1612960,0,automated-ringing,1,Abel
1612960,1,automated-ringing,2,Abel
1612960,2,automated-ringing,3,Abel
1612960,3,automated-ringing,4,Abel
1612960,4,automated-ringing,5,Abel
1612960,5,automated-ringing,6,Abel
1612960,6,simulated-sound,,Rung on eBells
1612781,0,first-peal,6,
1612783,0,automated-ringing,1,Abel
1612783,1,automated-ringing,2,Abel
1612783,2,automated-ringing,3,Abel
1612783,3,automated-ringing,4,Abel
1612783,4,automated-ringing,5,Abel
1612783,5,automated-ringing,6,Abel
1612783,6,simulated-sound,,
1612836,0,first-peal,1,
1612784,0,automated-ringing,1,Abel
1612784,1,automated-ringing,2,Abel
1612784,2,automated-ringing,3,Abel
1612784,3,automated-ringing,4,Abel
1612784,4,automated-ringing,5,Abel
1612784,5,automated-ringing,6,Abel
1612784,6,simulated-sound,,Rung on eBells
1612764,0,automated-ringing,1,Abel
1612764,1,automated-ringing,2,Abel
1612764,2,automated-ringing,3,Abel
1612764,3,automated-ringing,4,Abel
1612764,4,automated-ringing,5,Abel
1612764,5,automated-ringing,6,Abel
1612764,6,simulated-sound,,Rung on eBells
1612739,0,automated-ringing,1,Abel
1612739,1,automated-ringing,2,Abel
1612739,2,automated-ringing,3,Abel
1612739,3,automated-ringing,4,Abel
1612739,4,automated-ringing,5,Abel
1612739,5,automated-ringing,6,Abel
1612739,6,simulated-sound,,Rung on eBells
1613091,0,first-quarter,1,
1612677,0,first-quarter,6,
1612612,0,first-quarter,8,
1612611,0,simulated-sound,,Performed on a virtual ringing platform.
1612545,0,automated-ringing,1,Wheatley
1612545,1,automated-ringing,2,Wheatley
1612545,2,automated-ringing,5,Wheatley
1612545,3,automated-ringing,6,Wheatley
1612545,4,automated-ringing,7,Wheatley
1612545,5,automated-ringing,8,Wheatley
1612545,6,simulated-sound,,Performed on a virtual ringing platform.
1612382,0,automated-ringing,1,Wheatley
1612382,1,automated-ringing,2,Wheatley
1612382,2,simulated-sound,,Performed on a virtual ringing platform
1612371,0,simulated-sound,,Performed on a virtual ringing platform.
1612725,0,automated-ringing,1,Abel
1612725,1,automated-ringing,2,Abel
1612725,2,automated-ringing,3,Abel
1612725,3,automated-ringing,4,Abel
1612725,4,automated-ringing,5,Abel
1612725,5,automated-ringing,6,Abel
1612725,6,simulated-sound,,Rung on eBells
1612318,0,first-quarter,1,
1612327,0,simulated-sound,,Performed on a virtual ringing platform.
1612303,0,automated-ringing,1,Wheatley
1612303,1,automated-ringing,2,Wheatley
1612303,2,automated-ringing,5,Wheatley
1612303,3,automated-ringing,6,Wheatley
1612303,4,simulated-sound,,Performed on a virtual ringing platform.
1612278,0,first-quarter,1,
1612297,0,first-quarter,6,
1611992,0,automated-ringing,1,Abel
1611992,1,automated-ringing,2,Abel
1611992,2,automated-ringing,3,Abel
1611992,3,automated-ringing,4,Abel
1611992,4,automated-ringing,5,Abel
1611992,5,automated-ringing,6,Abel
1611992,6,automated-ringing,7,Abel
1611992,7,automated-ringing,8,Abel
1611992,8,simulated-sound,,
1612063,0,simulated-sound,,Performed on a virtual ringing platform.
1612000,0,simulated-sound,,Performed on a virtual ringing platform.
1612028,0,first-quarter,6,
1611838,0,first-quarter,6,
1611830,0,first-quarter,2,
1611755,0,automated-ringing,1,Abel
1611755,1,automated-ringing,2,Abel
1611755,2,automated-ringing,3,Abel
1611755,3,automated-ringing,4,Abel
1611755,4,automated-ringing,5,Abel
1611755,5,automated-ringing,6,Abel
1611755,6,automated-ringing,7,Abel
1611755,7,automated-ringing,8,Abel
1611755,8,automated-ringing,9,Abel
1611755,9,automated-ringing,10,Abel
1611755,10,automated-ringing,11,Abel
1611755,11,automated-ringing,12,Abel
1611755,12,simulated-sound,,
1611851,0,simulated-sound,,Performed on a virtual ringing platform.
1611758,0,simulated-sound,,Performed on a virtual ringing platform.
1611875,0,simulated-sound,,Performed on a virtual ringing platform.
1611767,0,automated-ringing,1,Wheatley
1611767,1,automated-ringing,2,Wheatley
1611767,2,automated-ringing,5,Wheatley
1611767,3,automated-ringing,6,Wheatley
1611767,4,simulated-sound,,Performed on a virtual ringing platform.
1695034,0,first-quarter,8,
1611846,0,automated-ringing,1,Abel
1611846,1,automated-ringing,2,Abel
1611846,2,automated-ringing,3,Abel
1611846,3,automated-ringing,4,Abel
1611846,4,automated-ringing,5,Abel
1611846,5,automated-ringing,6,Abel
1611846,6,simulated-sound,,Rung on eBells
1611839,0,automated-ringing,1,Abel
1611839,1,automated-ringing,2,Abel
1611839,2,automated-ringing,3,Abel
1611839,3,automated-ringing,4,Abel
1611839,4,automated-ringing,5,Abel
1611839,5,automated-ringing,6,Abel
1611839,6,simulated-sound,,Rung on eBells
1611795,0,automated-ringing,1,Abel
1611795,1,automated-ringing,2,Abel
1611795,2,automated-ringing,3,Abel
1611795,3,automated-ringing,4,Abel
1611795,4,automated-ringing,5,Abel
1611795,5,automated-ringing,6,Abel
1611795,6,simulated-sound,,Rung on eBells
1611614,0,simulated-sound,,Performed on a virtual ringing platform.
1611394,0,simulated-sound,,Performed on a virtual ringing platform.
1611545,0,simulated-sound,,Performed on a virtual ringing platform.
1611527,0,simulated-sound,,Performed on a virtual ringing platform.
1611507,0,simulated-sound,,Performed on a virtual ringing platform
1611447,0,simulated-sound,,Performed on a virtual ringing platform.
1611344,0,first-quarter,6,
1611130,0,first-quarter,1,
1611214,0,first-quarter,1,
1611214,1,first-quarter,6,
1818653,0,first-quarter,2,
1611244,0,first-quarter,6,
1611353,0,simulated-sound,,Performed on a virtual ringing platform.
1610930,0,first-peal,2,
1611436,0,automated-ringing,1,Wheatley
1611436,1,automated-ringing,2,Wheatley
1611436,2,automated-ringing,3,Wheatley
1611436,3,automated-ringing,4,Wheatley
1611436,4,simulated-sound,,Performed on a virtual ringing platform.
1610711,0,first-quarter,1,
1610692,0,automated-ringing,1,Abel
1610692,1,automated-ringing,2,Abel
1610692,2,automated-ringing,3,Abel
1610692,3,automated-ringing,4,Abel
1610692,4,automated-ringing,5,Abel
1610692,5,automated-ringing,6,Abel
1610692,6,automated-ringing,7,Abel
1610692,7,automated-ringing,8,Abel
1610692,8,automated-ringing,9,Abel
1610692,9,automated-ringing,10,Abel
1610692,10,simulated-sound,,
1610721,0,automated-ringing,1,Wheatley
1610721,1,automated-ringing,2,Wheatley
1610721,2,automated-ringing,3,Wheatley
1610721,3,automated-ringing,4,Wheatley
1610721,4,simulated-sound,,Performed on a virtual ringing platform.
1610453,0,simulated-sound,,Performed on a virtual ringing platform.
1610712,0,automated-ringing,1,Abel
1610712,1,automated-ringing,2,Abel
1610712,2,automated-ringing,3,Abel
1610712,3,automated-ringing,4,Abel
1610712,4,simulated-sound,,Rung on eBells
1610704,0,automated-ringing,1,Abel
1610704,1,automated-ringing,2,Abel
1610704,2,automated-ringing,3,Abel
1610704,3,automated-ringing,4,Abel
1610704,4,automated-ringing,5,Abel
1610704,5,automated-ringing,6,Abel
1610704,6,simulated-sound,,Rung on eBells
1610693,0,automated-ringing,1,Abel
1610693,1,automated-ringing,2,Abel
1610693,2,automated-ringing,3,Abel
1610693,3,automated-ringing,4,Abel
1610693,4,automated-ringing,5,Abel
1610693,5,automated-ringing,6,Abel
1610693,6,simulated-sound,,Rung on eBells
1610262,0,first-quarter,2,
1611393,0,simulated-sound,,Performed on a virtual ringing platform.
1610293,0,simulated-sound,,Performed on a virtual ringing platform.
1610338,0,simulated-sound,,Performed on a virtual ringing platform.
1610214,0,simulated-sound,,Performed on a virtual ringing platform.
1610209,0,automated-ringing,1,Abel
1610209,1,automated-ringing,2,Abel
1610209,2,automated-ringing,3,Abel
1610209,3,automated-ringing,4,Abel
1610209,4,automated-ringing,5,Abel
1610209,5,automated-ringing,6,Abel
1610209,6,simulated-sound,,Rung on eBells
1610119,0,first-quarter,6,
1610295,0,simulated-sound,,Performed on a virtual ringing platform.
1610116,0,first-quarter,1,
1610120,0,automated-ringing,1,Abel
1610120,1,automated-ringing,2,Abel
1610120,2,automated-ringing,3,Abel
1610120,3,automated-ringing,4,Abel
1610120,4,automated-ringing,5,Abel
1610120,5,automated-ringing,6,Abel
1610120,6,simulated-sound,,Rung on eBells
1610212,0,first-quarter,6,
1609763,0,automated-ringing,1,Abel
1609763,1,automated-ringing,2,Abel
1609763,2,automated-ringing,3,Abel
1609763,3,automated-ringing,4,Abel
1609763,4,automated-ringing,5,Abel
1609763,5,automated-ringing,6,Abel
1609763,6,simulated-sound,,
1609800,0,automated-ringing,1,Wheatley
1609800,1,automated-ringing,2,Wheatley
1609800,2,automated-ringing,5,Wheatley
1609800,3,automated-ringing,6,Wheatley
1609800,4,simulated-sound,,Performed on a virtual ringing platform.
1609623,0,first-quarter,6,
1695076,0,first-peal,3,
1609602,0,first-quarter,6,
1609609,0,first-quarter,6,
1609477,0,simulated-sound,,Performed on a virtual ringing platform.
1609647,0,simulated-sound,,Performed on a virtual ringing platform.
1609587,0,simulated-sound,,Performed on a virtual ringing platform.
1609547,0,first-quarter,1,
1609390,0,simulated-sound,,
1609387,0,simulated-sound,,
1609543,0,automated-ringing,1,Abel
1609543,1,automated-ringing,2,Abel
1609543,2,automated-ringing,3,Abel
1609543,3,automated-ringing,4,Abel
1609543,4,automated-ringing,5,Abel
1609543,5,automated-ringing,6,Abel
1609543,6,simulated-sound,,Rung on ebells
1609148,0,first-quarter,6,
1609327,0,first-quarter,6,
1609218,0,first-quarter,1,
1609211,0,first-quarter,1,
1679365,0,automated-ringing,2,Virtual Belfry
1679365,1,automated-ringing,3,Virtual Belfry
1679365,2,automated-ringing,4,Virtual Belfry
1679365,3,automated-ringing,5,Virtual Belfry
1679365,4,automated-ringing,6,Virtual Belfry
1679365,5,automated-ringing,7,Virtual Belfry
1679365,6,automated-ringing,8,Virtual Belfry
1679365,7,automated-ringing,9,Virtual Belfry
1679365,8,automated-ringing,10,Virtual Belfry
1679365,9,automated-ringing,11,Virtual Belfry
1679365,10,automated-ringing,12,Virtual Belfry
1679365,11,simulated-sound,,
1609302,0,first-quarter,6,
1609320,0,simulated-sound,,
1749144,0,first-quarter,1,
1609225,0,automated-ringing,1,Abel
1609225,1,automated-ringing,2,Abel
1609225,2,automated-ringing,3,Abel
1609225,3,automated-ringing,4,Abel
1609225,4,automated-ringing,5,Abel
1609225,5,automated-ringing,6,Abel
1609225,6,automated-ringing,7,Abel
1609225,7,automated-ringing,8,Abel
1609225,8,simulated-sound,,
1609208,0,first-quarter,8,
1609381,0,simulated-sound,,Performed on a virtual ringing platform.
1609251,0,simulated-sound,,Performed on a virtual ringing platform.
1609180,0,automated-ringing,1,Abel
1609180,1,automated-ringing,2,Abel
1609180,2,automated-ringing,3,Abel
1609180,3,automated-ringing,4,Abel
1609180,4,automated-ringing,5,Abel
1609180,5,automated-ringing,6,Abel
1609180,6,simulated-sound,,Rung on ebells
1609157,0,automated-ringing,1,Abel
1609157,1,automated-ringing,2,Abel
1609157,2,automated-ringing,3,Abel
1609157,3,automated-ringing,4,Abel
1609157,4,automated-ringing,5,Abel
1609157,5,automated-ringing,6,Abel
1609157,6,simulated-sound,,Rung on ebells
1609131,0,first-quarter,6,
1608634,0,simulated-sound,,Performed on a virtual ringing platform.
1608765,0,automated-ringing,1,Abel
1608765,1,automated-ringing,2,Abel
1608765,2,automated-ringing,3,Abel
1608765,3,automated-ringing,4,Abel
1608765,4,automated-ringing,5,Abel
1608765,5,automated-ringing,6,Abel
1608765,6,simulated-sound,,Rung on ebells
1608749,0,automated-ringing,1,Abel
1608749,1,automated-ringing,2,Abel
1608749,2,automated-ringing,3,Abel
1608749,3,automated-ringing,4,Abel
1608749,4,automated-ringing,5,Abel
1608749,5,automated-ringing,6,Abel
1608749,6,simulated-sound,,Rung on ebells
1608562,0,first-quarter,6,
1608604,0,simulated-sound,,Performed on a virtual ringing platform.
1608410,0,simulated-sound,,Performed on a virtual ringing platform.
1608811,0,first-quarter,1,
1608326,0,simulated-sound,,Performed on a ring of dumb bells.
1608597,0,simulated-sound,,Performed on a virtual ringing platform.
